# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
3.09135055105659e-08	0.33214158	-0.9425347	-0.036201626	-0.11966345	0.3395749	0.013042664
3.105009594368693e-08	0.51477414	-0.85656124	-0.03620183	-0.185462	0.30860054	0.013042739
3.1187394853657215e-08	0.67717534	-0.7349306	-0.036201436	-0.24397168	0.26477963	0.013042596
3.1323693409619854e-08	0.810797	-0.58420694	-0.03620179	-0.29211265	0.21047716	0.013042724
3.145980994479177e-08	0.9113695	-0.40999392	-0.036202054	-0.3283468	0.14771196	0.01304282
3.159623914309643e-08	0.97511685	-0.21871592	-0.03620227	-0.3513136	0.07879862	0.013042897
3.173337106867344e-08	0.9991914	-0.017494755	-0.03620211	-0.35998714	0.0063029826	0.01304284
3.1869582096879386e-08	0.9824265	0.1831054	-0.03620202	-0.35394707	-0.065968916	0.013042808
3.200625660226021e-08	0.9255416	0.37691155	-0.036201917	-0.33345267	-0.1357931	0.01304277
3.214284335630325e-08	0.83092093	0.5552116	-0.036201604	-0.2993629	-0.20003076	0.013042657
3.227926303803348e-08	0.70257694	0.7106864	-0.03620184	-0.2531233	-0.25604498	0.013042741
3.241620764475512e-08	0.5449877	0.83766216	-0.036201913	-0.19634731	-0.3017916	0.013042768
3.255289455810513e-08	0.36540252	0.93014544	-0.036201905	-0.13164665	-0.33511135	0.013042765
3.268944251060189e-08	0.1710916	0.9845899	-0.036201812	-0.061640613	-0.35472646	0.013042731
3.282601021038598e-08	-0.03022487	0.9988873	-0.036201842	0.010889368	-0.35987756	0.013042742
3.2962457828631525e-08	-0.23013571	0.97248495	-0.036201954	0.08291294	-0.35036534	0.013042782
3.3099005908570184e-08	-0.42081156	0.9064255	-0.03620165	0.15160933	-0.3265655	0.0130426735
3.323586563068277e-08	-0.5946978	0.803134	-0.036201153	0.21425676	-0.28935188	0.013042495
3.337145154058267e-08	-0.7429662	0.6683493	-0.03620159	0.26767468	-0.24079183	0.013042651
3.3509124776351845e-08	-0.86292785	0.5040288	-0.036201514	0.31089425	-0.1815907	0.013042625
3.36454287960121e-08	-0.946476	0.32073796	-0.036201984	0.3409949	-0.115554966	0.013042793
3.3782208133227395e-08	-0.9916571	0.123716	-0.036201894	0.35727262	-0.044572204	0.013042761
3.391865386517207e-08	-0.99630564	-0.07787463	-0.036201853	0.35894743	0.02805655	0.013042746
3.405528026370384e-08	-0.96031713	-0.27655122	-0.03620179	0.34598154	0.09963545	0.013042724
3.4191634148157876e-08	-0.8853145	-0.46358135	-0.03620179	0.3189597	0.16701835	0.013042724
3.4328396908170874e-08	-0.773933	-0.63223195	-0.036201984	0.27883136	0.22777954	0.013042793
3.446547403447306e-08	-0.63053524	-0.77531594	-0.03620171	0.22716825	0.2793296	0.013042696
3.460243425739128e-08	-0.4613826	-0.8864624	-0.036201544	0.1662262	0.31937325	0.013042636
3.473853895989146e-08	-0.27452195	-0.96089923	-0.036201812	0.098904334	0.3461913	0.013042731
3.487504713330135e-08	-0.07594439	-0.9964547	-0.036201835	0.027361125	0.35900116	0.0130427405
3.5011766146244216e-08	0.12603801	-0.9913647	-0.03620195	-0.045408778	0.3571673	0.0130427815
