# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
3.1842152065596557e-09	0.99561	0.09071969	-0.02303674	-0.35869682	-0.03268435	0.008299641
3.3670765945521398e-09	0.9652957	0.2601416	-0.023037322	-0.3477752	-0.09372342	0.00829985
3.5503387437589227e-09	0.9062108	0.4221982	-0.023037544	-0.3264882	-0.15210891	0.00829993
3.732893292113192e-09	0.8205289	0.57114065	-0.023037814	-0.2956189	-0.20576963	0.008300027
3.9173631760863636e-09	0.70933485	0.704495	-0.023038328	-0.25555804	-0.25381434	0.008300212
4.104224757431577e-09	0.5749006	0.8178988	-0.023038318	-0.2071243	-0.2946713	0.008300209
4.288935704797488e-09	0.42451197	0.90512925	-0.023037778	-0.15294251	-0.32609856	0.008300014
4.473120795253013e-09	0.26176706	0.9648561	-0.023037253	-0.09430902	-0.3476168	0.008299826
4.6563746243061e-09	0.092025205	0.9954902	-0.023037529	-0.033154696	-0.35865366	0.008299924
4.839307339851882e-09	-0.080155164	0.9965162	-0.023037555	0.028878175	-0.35902327	0.008299934
5.021981028544754e-09	-0.24972123	0.9680437	-0.023037402	0.08996917	-0.34876525	0.008299879
5.2045998876461866e-09	-0.41185385	0.9109587	-0.023037773	0.14838207	-0.32819876	0.008300012
5.387141355959006e-09	-0.56175196	0.82698494	-0.023037607	0.20238711	-0.29794484	0.008299952
5.571742509637382e-09	-0.6964514	0.7172342	-0.02303739	0.25091642	-0.25840402	0.008299875
5.755396688752293e-09	-0.80959064	0.58654267	-0.023037812	0.29167804	-0.21131864	0.008300027
5.938224329211383e-09	-0.8981852	0.43901345	-0.023037868	0.32359672	-0.15816706	0.008300047
6.122365099934895e-09	-0.96051085	0.2772872	-0.023037734	0.34605134	-0.099900596	0.008299999
6.307048385522179e-09	-0.99402225	0.10671977	-0.023037788	0.3581248	-0.038448833	0.008300018
6.489743739822359e-09	-0.997606	-0.06520504	-0.023037747	0.35941592	0.023491967	0.008300003
6.672784004352592e-09	-0.97159743	-0.2355163	-0.023037883	0.35004562	0.084851444	0.008300051
6.855663141807967e-09	-0.91679513	-0.39869305	-0.023037491	0.33030152	0.1436405	0.008299911
7.037364259917751e-09	-0.83542424	-0.54912275	-0.02303786	0.30098534	0.19783708	0.008300044
