# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
5.12303050100048e-08	0.05607716	-0.99840474	-0.006582387	-0.020203391	0.35970366	0.0023714919
5.160031111901328e-08	0.15512933	-0.98787224	-0.0065823863	-0.055889748	0.35590905	0.0023714919
5.19776006952272e-08	0.25453642	-0.9670408	-0.006582513	-0.09170398	0.34840393	0.0023715375
5.232438408652817e-08	0.34361747	-0.9390866	-0.0065823835	-0.12379796	0.3383326	0.002371491
5.2683274152806964e-08	0.4326462	-0.9015398	-0.0065828315	-0.15587309	0.32480532	0.002371652
5.3038745832627866e-08	0.51684934	-0.85605115	-0.0065821726	-0.18620968	0.30841675	0.0023714146
5.3414199492986686e-08	0.6006229	-0.7995055	-0.0065819747	-0.21639147	0.28804457	0.0023713433
5.377976723411908e-08	0.6763024	-0.73659474	-0.0065827807	-0.24365714	0.2653792	0.002371634
5.4131732172149466e-08	0.74299055	-0.66926956	-0.0065835523	-0.26768345	0.24112338	0.002371912
5.449315884601255e-08	0.8045269	-0.59387976	-0.0065820147	-0.2898537	0.21396206	0.0023713578
5.494900322876857e-08	0.8711969	-0.49088958	-0.006582533	-0.31387347	0.1768569	0.0023715445
5.533175671404775e-08	0.91708726	-0.39863244	-0.006582834	-0.33040673	0.14361867	0.002371653
5.5676844511741916e-08	0.9501267	-0.31179494	-0.0065824967	-0.34231013	0.112332985	0.0023715314
5.606110966767687e-08	0.9772546	-0.21196744	-0.0065822587	-0.35208377	0.0763673	0.0023714458
5.644084738080124e-08	0.9937892	-0.11108446	-0.006582565	-0.3580408	0.040021334	0.0023715561
5.6812812810421556e-08	0.99991643	-0.01113219	-0.006582408	-0.3602483	0.0040106876	0.0023714998
5.719334885249318e-08	0.99580824	0.09122835	-0.0065822713	-0.35876822	-0.032867603	0.0023714504
5.756633784970207e-08	0.98163867	0.19063662	-0.0065824245	-0.35366324	-0.06868226	0.0023715054
5.794795159805233e-08	0.95690024	0.2903425	-0.0065820473	-0.3447505	-0.10460415	0.0023713694
5.832209951539915e-08	0.9228391	0.38512954	-0.00658237	-0.332479	-0.13875386	0.0023714858
5.869037180713188e-08	0.880166	0.47462046	-0.0065826373	-0.31710482	-0.17099552	0.0023715822
5.9038790795820306e-08	0.8318196	0.5550071	-0.006582607	-0.29968667	-0.19995709	0.002371571
5.939977831992969e-08	0.7740141	0.63313425	-0.0065814666	-0.27886063	-0.2281046	0.0023711603
5.939977831992969e-08	0.7740141	0.63313425	-0.0065814666	-0.27886063	-0.2281046	0.0023711603
5.97893152886822e-08	0.7034553	0.7107091	-0.006582898	-0.25343978	-0.25605315	0.0023716763
5.97893152886822e-08	0.7034553	0.7107091	-0.006582898	-0.25343978	-0.25605315	0.0023716763
6.016913868325513e-08	0.6271901	0.77883834	-0.0065835207	-0.22596306	-0.28059864	0.0023719005
6.016913868325513e-08	0.6271901	0.77883834	-0.0065835207	-0.22596306	-0.28059864	0.0023719005
6.054896207782806e-08	0.5443726	0.8388178	-0.006582582	-0.19612572	-0.30220795	0.0023715622
6.088655511108195e-08	0.46595702	0.8847829	-0.00658233	-0.16787425	-0.3187682	0.0023714714
6.124916835989589e-08	0.37746412	0.9260009	-0.00658225	-0.13599218	-0.3336181	0.0023714425
6.161398317562674e-08	0.28480464	0.958563	-0.006582061	-0.10260897	-0.3453496	0.0023713745
6.199582433713497e-08	0.18489744	0.98273575	-0.006582203	-0.06661455	-0.3540585	0.0023714257
6.237849629998002e-08	0.082810566	0.9965436	-0.0065823505	-0.029834861	-0.3590331	0.0023714788
6.276656686463337e-08	-0.021609478	0.99974483	-0.0065823803	0.0077854283	-0.36018652	0.0023714895
6.314747894837866e-08	-0.12388045	0.99227536	-0.006582203	0.04463145	-0.35749537	0.0023714257
6.351741845782278e-08	-0.2219678	0.9750318	-0.006582182	0.07997021	-0.3512829	0.0023714183
6.389670402460186e-08	-0.32024297	0.9473126	-0.0065826043	0.11537664	-0.3412963	0.00237157
6.429435627216476e-08	-0.41967198	0.9076521	-0.006583063	0.15119874	-0.32700747	0.0023717354
6.464434988678057e-08	-0.5032467	0.8641177	-0.00658278	0.18130893	-0.31132293	0.0023716334
6.501329631447413e-08	-0.5864885	0.8099308	-0.0065815947	0.21129915	-0.2918006	0.0023712064
6.542496975283346e-08	-0.67250425	0.740064	-0.0065828315	0.24228877	-0.2666291	0.002371652
6.578620003636253e-08	-0.7412126	0.6712381	-0.0065819668	0.2670429	-0.24183261	0.0023713405
6.61387387529454e-08	-0.8015121	0.59794235	-0.0065825297	0.28876755	-0.21542573	0.0023715436
6.654380162500466e-08	-0.86185515	0.5071118	-0.006583853	0.31050777	-0.18270144	0.0023720202
6.691272284751285e-08	-0.90791625	0.41909993	-0.0065833344	0.32710266	-0.15099266	0.0023718332
6.731528425924702e-08	-0.94793653	0.3183916	-0.0065821907	0.34152108	-0.11470962	0.002371421
6.768415878490643e-08	-0.9748428	0.22279622	-0.006583074	0.35121483	-0.080268666	0.0023717396
6.805882387118598e-08	-0.99232835	0.1234554	-0.0065824166	0.3575145	-0.04447832	0.0023715026
6.840896228009301e-08	-0.99954426	0.029463883	-0.0065823956	0.36011422	-0.010615202	0.0023714951
6.880291391563989e-08	-0.99704355	-0.076557264	-0.006582365	0.3592133	0.02758193	0.002371484
6.917483405292965e-08	-0.98438966	-0.17588022	-0.0065824003	0.35465434	0.06336585	0.0023714965
6.954548575677508e-08	-0.96196055	-0.2731093	-0.0065825367	0.3465736	0.09839538	0.0023715459
6.988407834952863e-08	-0.9330923	-0.35957685	-0.0065817013	0.336173	0.1295478	0.002371245
7.025301664410934e-08	-0.8928204	-0.4503647	-0.006582654	0.32166395	0.16225669	0.0023715883
7.06019136708383e-08	-0.84662044	-0.53215647	-0.006582419	0.30501908	0.19172451	0.0023715035
7.094737367510554e-08	-0.79351807	-0.6085111	-0.006582046	0.28588742	0.21923342	0.002371369
7.131364578376556e-08	-0.72973067	-0.6837031	-0.006582307	0.26290622	0.2463235	0.002371463
7.16616348189334e-08	-0.6625403	-0.74899733	-0.006582452	0.23869896	0.26984757	0.0023715154
7.205115580066196e-08	-0.5804703	-0.81425494	-0.0065823942	0.20913093	0.29335845	0.0023714947
7.236686521164319e-08	-0.50921816	-0.8606124	-0.006582444	0.18346033	0.31006008	0.0023715124
7.275401284855154e-08	-0.41687715	-0.90893906	-0.0065825423	0.15019184	0.32747114	0.0023715477
7.312662451366001e-08	-0.32371512	-0.9461317	-0.0065824683	0.116627574	0.34087086	0.0023715212
7.34848687230987e-08	-0.23105909	-0.9729175	-0.006582772	0.083245605	0.3505212	0.0023716306
7.385318520442778e-08	-0.13356754	-0.9910179	-0.006582487	0.048121504	0.35704234	0.0023715277
7.420391220695637e-08	-0.039496966	-0.9991981	-0.0065822685	0.014229904	0.3599895	0.0023714495
7.457853198339554e-08	0.061347887	-0.9980948	-0.0065822634	-0.02210232	0.35959202	0.0023714476
7.495292967014338e-08	0.1615104	-0.98684907	-0.0065822247	-0.05818871	0.3555404	0.0023714337
7.533352074466881e-08	0.26163924	-0.9651433	-0.006581947	-0.09426297	0.34772032	0.0023713335
7.570874364776626e-08	0.3576714	-0.9338243	-0.0065822788	-0.1288613	0.33643675	0.0023714527
7.607682537647523e-08	0.44833502	-0.8938414	-0.0065813535	-0.16152543	0.32203174	0.0023711198
7.642286616353927e-08	0.5295648	-0.84824395	-0.006581657	-0.19079077	0.30560398	0.0023712292
7.6759416171975e-08	0.604169	-0.796829	-0.0065816096	-0.21766904	0.2870803	0.002371212
7.714865842461931e-08	0.6842328	-0.72923404	-0.006581821	-0.24651432	0.26272732	0.002371288
7.751710327134617e-08	0.75310767	-0.65786433	-0.006582478	-0.27132845	0.23701434	0.002371525
7.785518485405818e-08	0.80980617	-0.5866606	-0.0065820245	-0.29175568	0.21136117	0.0023713615
7.820377795656519e-08	0.86123735	-0.5081604	-0.0065823896	-0.3102852	0.18307924	0.002371493
7.855793795398825e-08	0.90572286	-0.42381936	-0.006582705	-0.32631242	0.15269297	0.0023716064
7.855793795398825e-08	0.90572286	-0.42381936	-0.006582705	-0.32631242	0.15269297	0.0023716064
7.88927115664393e-08	0.9402062	-0.34054208	-0.006582064	-0.33873606	0.12268997	0.0023713754
7.924141384529124e-08	0.9679974	-0.25087422	-0.006581952	-0.34874853	0.09038456	0.0023713354
7.96183173314988e-08	0.98843676	-0.15149127	-0.0065824892	-0.35611245	0.054579034	0.002371529
7.9970350905786e-08	0.99833924	-0.05723281	-0.0065823467	-0.35968006	0.020619746	0.0023714774
8.034765964806969e-08	0.9989949	0.044339616	-0.0065823765	-0.35991627	-0.015974607	0.0023714881
8.072075795586307e-08	0.98950714	0.14433393	-0.0065824594	-0.35649812	-0.052000403	0.002371518
8.109050938056367e-08	0.97025377	0.24200083	-0.0065828245	-0.34956145	-0.08718768	0.0023716497
8.148106358452051e-08	0.9394819	0.34253553	-0.0065823947	-0.33847505	-0.12340817	0.0023714947
8.182262317361475e-08	0.90404385	0.4273891	-0.0065826676	-0.3257075	-0.15397906	0.0023715931
8.215387449677047e-08	0.8623676	0.5062399	-0.006582696	-0.31069243	-0.1823873	0.0023716036
8.251904373974742e-08	0.8084927	0.5884695	-0.0065814955	-0.2912825	-0.21201286	0.002371171
8.289565009115519e-08	0.7447566	0.66730386	-0.0065811505	-0.26831973	-0.24041517	0.0023710467
8.329064977169152e-08	0.66969854	0.7426039	-0.00658151	-0.24127793	-0.26754415	0.0023711761
8.364022220486889e-08	0.5969271	0.8022686	-0.0065819733	-0.21505997	-0.2890401	0.0023713429
8.397680644693045e-08	0.5218484	0.85301286	-0.006582622	-0.18801072	-0.3073221	0.0023715766
8.4352598222004e-08	0.43299156	0.9013739	-0.0065822504	-0.15599751	-0.3247456	0.0023714425
