# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.9210192782601625e-09	-0.02875846	-0.09449004	-0.9951104	0.010361053	0.034042723	0.3585168
2.934022007569066e-09	0.022795955	-0.09527154	-0.99519026	-0.0082128905	0.03432428	0.3585456
2.947043563570917e-09	0.067353606	-0.070022576	-0.995269	-0.024266051	0.025227625	0.3585739
2.9600845022867302e-09	0.092795394	-0.025969593	-0.99534655	-0.03343218	0.009356283	0.35860187
2.9731419276298257e-09	0.0923628	0.024548907	-0.9954228	-0.033276323	-0.008844441	0.35862935
2.9862188414477053e-09	0.06649226	0.067548275	-0.9954979	-0.023955727	-0.024336185	0.3586564
2.9993144178500206e-09	0.022639288	0.091237076	-0.9955719	-0.008156447	-0.032870755	0.3586831
3.0124294240035277e-09	-0.026829144	0.08928575	-0.9956447	0.009665962	-0.032167733	0.35870934
3.025563628096115e-09	-0.06809548	0.0625459	-0.9957164	0.024533335	-0.022533938	0.35873508
3.0387162560105806e-09	-0.08975483	0.018774768	-0.9957869	0.032336727	-0.006764144	0.35876054
3.051888090632734e-09	-0.085992746	-0.029584909	-0.99585646	0.030981332	0.010658804	0.35878557
3.0650791578419047e-09	-0.058173295	-0.06891746	-0.99592483	0.020958584	0.024829475	0.35881025
3.0782894238491663e-09	-0.014413476	-0.08827136	-0.99599224	0.0051928647	0.031802263	0.3588345
3.091518624926139e-09	0.03274802	-0.0824321	-0.9960586	-0.011798404	0.029698506	0.3588584
3.1047671775062226e-09	0.0699293	-0.053360265	-0.99612385	-0.025194017	0.019224552	0.3588819
3.118035774370598e-09	0.08670334	-0.009586418	-0.9961881	-0.031237341	0.0034537797	0.3589051
3.1313239749441793e-09	0.07854402	0.03625086	-0.99625134	-0.028297717	-0.013060402	0.35892788
3.1446318904921465e-09	0.048085548	0.07104179	-0.9963137	-0.017324183	-0.025594823	0.35895032
3.1579596175720612e-09	0.004321699	0.084960386	-0.99637496	-0.0015570149	-0.030609395	0.35897243
3.171307990854798e-09	-0.040018555	0.07426393	-0.99643534	0.014417822	-0.02675569	0.35899416
3.184675033667169e-09	-0.07215009	0.04233824	-0.9964948	0.025994118	-0.015253555	0.35901558
3.198063518527259e-09	-0.08294422	-0.0013372098	-0.99655336	0.029883012	0.00048176787	0.35903668
3.2114712854127244e-09	-0.06953211	-0.04395457	-0.996611	0.02505092	0.015835883	0.35905743
3.224900280903461e-09	-0.036108524	-0.07314266	-0.9966677	0.013009122	0.026351724	0.3590778
3.2383498074836288e-09	0.0073340274	-0.08055182	-0.9967235	-0.0026422918	0.029021082	0.35909796
3.2518190790670404e-09	0.04796257	-0.064283915	-0.9967785	-0.017279878	0.023160107	0.35911775
3.2653096836690994e-09	0.07389515	-0.029402003	-0.99683255	-0.026622828	0.010592906	0.35913724
3.2788208053632554e-09	0.0776782	0.013597332	-0.9968858	-0.027985781	-0.0048988247	0.35915643
3.2923525871481843e-09	0.058468837	0.051919747	-0.9969382	-0.02106506	-0.018705565	0.35917532
3.3059044296196537e-09	0.022242028	0.07427425	-0.99698985	-0.008013323	-0.02675941	0.35919392
3.3194770456134328e-09	-0.020031992	0.07422132	-0.99704057	0.0072170943	-0.026740339	0.35921222
3.3330714344901853e-09	-0.05568566	0.052052684	-0.99709064	0.020062342	-0.018753458	0.35923025
3.346687415196438e-09	-0.07414256	0.014666194	-0.9971398	0.026711963	-0.0052839126	0.35924798
3.3603238988302403e-09	-0.070081264	-0.026537044	-0.9971883	0.025248766	0.009560725	0.3592654
3.373982490730664e-09	-0.04500222	-0.05912095	-0.99723595	0.01621333	0.021300001	0.35928255
3.3876634611825006e-09	-0.006730182	-0.07335912	-0.997283	0.0024247395	0.026429709	0.35929957
3.401364166149844e-09	0.032979533	-0.06516943	-0.9973291	-0.011881813	0.02347914	0.35931617
3.4150863477407234e-09	0.062057655	-0.037320875	-0.9973746	-0.022358036	0.013445906	0.35933256
3.4288307675956643e-09	0.07178146	0.0014620647	-0.9974193	-0.025861312	-0.0005267504	0.35934865
3.4425962740982322e-09	0.059421252	0.039191242	-0.99746346	-0.021408193	-0.014119759	0.35936457
3.4563835249285807e-09	0.029042196	0.064318694	-0.9975068	-0.010463275	-0.02317264	0.3593802
3.4701939378816134e-09	-0.009794237	0.0692768	-0.9975494	0.0035286522	-0.024958936	0.35939553
3.484026660201439e-09	-0.045001168	0.052785404	-0.99759144	0.01621295	-0.019017443	0.35941064
3.4978818303477968e-09	-0.06572863	0.02021565	-0.99763274	0.023680605	-0.007283263	0.35942554
3.5117586227045546e-09	-0.06572301	-0.018117351	-0.9976735	0.023678582	0.0065272907	0.35944024
3.525657611582746e-09	-0.045248143	-0.05020427	-0.99771345	0.01630193	0.018087514	0.35945463
