# t (s)	mx ()	my ()	mz ()	B_demagx (T)	B_demagy (T)	B_demagz (T)
2.51970093733898e-08	0.01623981	0.99973273	-0.016455384	-0.005850854	-0.3601821	0.0059285196
2.5419835088350495e-08	-0.13337429	0.9909292	-0.016455326	0.04805188	-0.3570104	0.0059284987
2.5643658007714308e-08	-0.28063667	0.95967305	-0.016455565	0.10110733	-0.34574953	0.0059285844
2.58673113525517e-08	-0.42143455	0.90670955	-0.016455615	0.15183377	-0.3266679	0.005928603
2.608875468929761e-08	-0.55145144	0.83404475	-0.016454833	0.19867605	-0.30048835	0.005928321
2.6316433763898498e-08	-0.6723427	0.7400571	-0.016455231	0.24223056	-0.2666266	0.005928465
2.6538047853528884e-08	-0.7748906	0.63188124	-0.016454818	0.27917635	-0.22765318	0.005928316
2.6765482517942932e-08	-0.86220807	0.5062871	-0.016455442	0.31063497	-0.18240432	0.0059285406
2.699398740600698e-08	-0.9296126	0.36817095	-0.01645542	0.33491933	-0.13264406	0.005928532
2.7216207944355365e-08	-0.97410876	0.22548021	-0.016455421	0.35095036	-0.08123566	0.005928533
2.7442427449952278e-08	-0.99704283	0.07506668	-0.016455585	0.359213	-0.027044907	0.0059285923
2.766850506554481e-08	-0.996896	-0.07699056	-0.01645554	0.35916013	0.027738038	0.005928576
2.789253803682664e-08	-0.9740053	-0.2259269	-0.016455676	0.35091308	0.081396595	0.0059286254
2.811897454274498e-08	-0.92839295	-0.37123552	-0.01645603	0.33447996	0.13374814	0.005928753
2.8342716347961284e-08	-0.86216044	-0.5063682	-0.016455287	0.3106178	0.18243355	0.0059284847
2.856928025687783e-08	-0.775202	-0.6314991	-0.016454704	0.27928853	0.22751549	0.005928275
2.8791138106574503e-08	-0.6725873	-0.7398348	-0.016455524	0.24231866	0.26654652	0.00592857
2.901521764987013e-08	-0.5537426	-0.8325253	-0.01645592	0.1995015	0.29994094	0.0059287134
2.924141872865325e-08	-0.42102	-0.9069022	-0.0164559	0.15168443	0.32673728	0.0059287054
2.9460372110212215e-08	-0.28323182	-0.95891035	-0.016455812	0.1020423	0.34547472	0.005928674
2.9685891038841354e-08	-0.13492164	-0.9907197	-0.016455559	0.048609357	0.3569349	0.005928583
2.990835965436924e-08	0.014439663	-0.9997604	-0.016455544	-0.005202299	0.36019212	0.0059285774
3.0133198376790556e-08	0.16505122	-0.98614776	-0.016455607	-0.059464395	0.3552878	0.0059286
3.035709843932042e-08	0.31128743	-0.9501733	-0.016455617	-0.11215015	0.34232694	0.0059286035
3.0583654437552365e-08	0.45205727	-0.8918371	-0.016455501	-0.16286649	0.3213097	0.005928562
3.0809836756409425e-08	0.58212155	-0.81293535	-0.016455336	-0.20972583	0.29288307	0.0059285024
3.103160441907819e-08	0.6965826	-0.71728796	-0.016455486	-0.2509637	0.2584234	0.005928557
3.125877392464976e-08	0.79773825	-0.6027794	-0.016455473	-0.28740788	0.21716842	0.005928552
3.148677526160852e-08	0.88053066	-0.4737035	-0.016455393	-0.3172362	0.17066514	0.0059285234
3.171033994924664e-08	0.9416118	-0.33629817	-0.016455716	-0.33924243	0.121160984	0.0059286393
3.1939231891644495e-08	0.9820762	-0.18776459	-0.016455522	-0.3538209	0.06764753	0.0059285695
3.216208836841953e-08	0.9991099	-0.038841102	-0.016455567	-0.35995775	0.013993611	0.0059285853
3.23849481531702e-08	0.99368894	0.11095804	-0.016455576	-0.3580047	-0.039975785	0.005928589
3.260895950717111e-08	0.96573377	0.25901294	-0.01645584	-0.34793305	-0.09331677	0.005928684
3.2832888693812136e-08	0.9158698	0.40113834	-0.016455881	-0.32996812	-0.14452149	0.005928699
3.3059280633858447e-08	0.84433746	0.535559	-0.016455373	-0.3041966	-0.19295035	0.005928516
3.327906792815211e-08	0.7561402	0.65420276	-0.016455853	-0.272421	-0.23569514	0.0059286887
3.350227272912477e-08	0.64966553	0.7600422	-0.016455675	-0.23406047	-0.2738268	0.0059286244
3.373273649339579e-08	0.524389	0.85131985	-0.016455892	-0.18892606	-0.30671218	0.0059287027
3.3956978866468916e-08	0.39036715	0.92051226	-0.016456274	-0.14064085	-0.33164066	0.0059288405
3.418010752144412e-08	0.24818718	0.9685724	-0.016455946	-0.08941649	-0.34895575	0.0059287227
3.440944988912064e-08	0.09625584	0.9952206	-0.016455702	-0.034678902	-0.3585565	0.0059286347
3.4631106461132686e-08	-0.052798897	0.9984696	-0.016455572	0.019022305	-0.35972703	0.005928587
3.485445972688823e-08	-0.20179813	0.9792889	-0.01645581	0.07270351	-0.3528167	0.005928674
3.50782874494078e-08	-0.3465423	0.9378901	-0.016455354	0.12485172	-0.33790153	0.005928509
3.530253921342766e-08	-0.4836764	0.8750923	-0.016455363	0.17425817	-0.31527686	0.0059285117
3.552333592366246e-08	-0.60796154	0.79379606	-0.016455695	0.21903542	-0.28598762	0.0059286314
3.5744745845060236e-08	-0.7191212	0.69468975	-0.016455855	0.25908387	-0.25028172	0.0059286896
3.596557667604945e-08	-0.81410223	0.5804885	-0.016456017	0.2933035	-0.20913748	0.0059287483
3.618727324796143e-08	-0.8913821	0.45295408	-0.01645596	0.3211457	-0.16318959	0.0059287273
3.641383221562353e-08	-0.94986033	0.31224146	-0.016455615	0.34221417	-0.11249386	0.005928603
3.663120439145233e-08	-0.9852423	0.17037284	-0.016455632	0.35496154	-0.06138166	0.005928609
3.685498757941684e-08	-0.99965346	0.020547155	-0.016455542	0.36015353	-0.0074026966	0.005928577
3.707972556131648e-08	-0.9913274	-0.13038109	-0.016455501	0.35715386	0.04697349	0.005928562
3.730362263211642e-08	-0.96050227	-0.2777852	-0.016455378	0.3460482	0.10008001	0.0059285183
3.752792589216444e-08	-0.90777445	-0.41913602	-0.016455613	0.32705155	0.15100566	0.005928602
3.774883600569746e-08	-0.8356342	-0.54903984	-0.016455805	0.30106097	0.19780722	0.005928672
3.797441529635199e-08	-0.7429396	-0.66915613	-0.016455492	0.2676651	0.24108253	0.0059285583
3.8197644806816426e-08	-0.6343614	-0.7728616	-0.016455865	0.22854674	0.27844536	0.005928693
3.842212033856581e-08	-0.5107567	-0.8595679	-0.016455637	0.18401459	0.30968374	0.005928611
3.864275790588666e-08	-0.37790006	-0.92570025	-0.016455587	0.13614924	0.33350986	0.0059285928
3.886394972055814e-08	-0.23635694	-0.97152704	-0.016455429	0.08515431	0.35002026	0.005928536
3.908456742177265e-08	-0.08996675	-0.99580884	-0.01645544	0.03241308	0.3587684	0.00592854
